anyo;cut_region;region;cut_provincia;provincia;cut_comuna_anyocenso;cut_comuna;comuna;cut_distrito;distrito;censo_viviendas_totales;censo_viviendas_ocupadas;censo_viviendas_desocupadas;censo_viviendas_urbanas;censo_viviendas_rurales;censo_viviendas_tipo_casa;censo_viviendas_tipo_departamento;censo_viviendas_tipo_otros;censo_viviendas_agua_por_red_publica;censo_viviendas_agua_por_pozo_o_noria;censo_viviendas_agua_por_camion;censo_viviendas_agua_por_rio;censo_viviendas_agua_por_otro;censo_viviendas_agua_no_se_puede_determinar;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado;censo_viviendas_tratamiento_aguas_por_pozo_fosa_septica;censo_viviendas_tratamiento_aguas_por_red_publica_alcantarillado_o_fosa_septica;censo_viviendas_tratamiento_aguas_por_pozo_negro;censo_viviendas_tratamiento_aguas_por_otro;censo_viviendas_tratamiento_aguas_no_tiene;censo_viviendas_tratamiento_aguas_no_se_puede_determinar;censo_viviendas_electricidad_por_red_publica;censo_viviendas_electricidad_por_generador;censo_viviendas_electricidad_por_ernc;censo_viviendas_electricidad_por_otro;censo_viviendas_electricidad_no_tiene;censo_viviendas_electricidad_no_se_puede_determinar;censo_total_poblacion;num_distrito
2012;13;Metropolitana de Santiago;131;Santiago  ;13102;13102;Cerrillos;131021;;4407;4206;201;4407;0;3978;305;124;4189;3;3.0;3;;209.0;4148.0;4.0;4152.0;2.0;44.0;;209.0;4193.0;0.0;0.0;0.0;5.0;209.0;14181;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13102;13102;Cerrillos;131022;;3614;3467;147;3614;0;2382;1203;29;3462;0;0.0;0;;152.0;3454.0;0.0;3454.0;0.0;8.0;;152.0;3462.0;0.0;0.0;0.0;0.0;152.0;11830;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13102;13102;Cerrillos;131023;;8249;8063;186;8249;0;7643;375;231;8042;0;15.0;3;;189.0;7955.0;4.0;7959.0;11.0;90.0;;189.0;8047.0;0.0;0.0;4.0;9.0;189.0;29531;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13102;13102;Cerrillos;131024;;6908;6557;351;6908;0;3300;3551;57;6552;2;0.0;0;;354.0;6528.0;1.0;6529.0;19.0;6.0;;354.0;6552.0;0.0;0.0;0.0;2.0;354.0;23622;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131031;;5868;5794;74;5868;0;5537;132;199;5791;1;2.0;0;;74.0;5653.0;3.0;5656.0;4.0;134.0;;74.0;5780.0;0.0;0.0;0.0;14.0;74.0;21510;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131032;;4790;4658;132;4790;0;4463;274;53;4654;0;0.0;0;;136.0;4630.0;5.0;4635.0;10.0;9.0;;136.0;4649.0;0.0;0.0;0.0;5.0;136.0;17078;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131033;;2933;2857;76;2933;0;2897;1;35;2855;1;0.0;0;;77.0;2849.0;0.0;2849.0;2.0;5.0;;77.0;2851.0;1.0;0.0;1.0;3.0;77.0;10470;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131034;;3167;3068;99;3167;0;3115;7;45;3066;0;0.0;2;;99.0;3056.0;1.0;3057.0;0.0;11.0;;99.0;3061.0;1.0;0.0;0.0;6.0;99.0;11238;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131035;;2632;2531;101;2632;0;2552;1;79;2529;0;1.0;0;;102.0;2481.0;6.0;2487.0;1.0;42.0;;102.0;2526.0;0.0;0.0;2.0;2.0;102.0;10037;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131036;;3054;2843;211;3054;0;2605;412;37;2838;3;1.0;1;;211.0;2804.0;3.0;2807.0;0.0;36.0;;211.0;2836.0;1.0;0.0;0.0;6.0;211.0;10036;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131037;;5133;4939;194;5133;0;4463;516;154;4938;0;0.0;1;;194.0;4845.0;17.0;4862.0;4.0;73.0;;194.0;4932.0;0.0;0.0;2.0;5.0;194.0;18523;7
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131038;;3704;3613;91;3704;0;3265;340;99;3607;4;2.0;0;;91.0;3504.0;1.0;3505.0;5.0;103.0;;91.0;3605.0;0.0;0.0;0.0;8.0;91.0;13938;8
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131039;;5252;4277;975;5252;0;4139;1093;20;4275;2;0.0;0;;975.0;4259.0;5.0;4264.0;5.0;8.0;;975.0;4274.0;0.0;0.0;0.0;3.0;975.0;15224;9
2012;13;Metropolitana de Santiago;131;Santiago  ;13103;13103;Cerro Navia;131129;;15;14;1;15;0;15;0;0;14;0;0.0;0;;1.0;14.0;0.0;14.0;0.0;0.0;;1.0;14.0;0.0;0.0;0.0;0.0;1.0;36;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131041;;2494;2344;150;2494;0;2344;124;26;2340;0;0.0;1;;153.0;2339.0;0.0;2339.0;0.0;2.0;;153.0;2339.0;0.0;0.0;1.0;1.0;153.0;8262;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131042;;3937;3764;173;3937;0;3694;214;29;3756;0;0.0;0;;181.0;3750.0;0.0;3750.0;0.0;6.0;;181.0;3756.0;0.0;0.0;0.0;0.0;181.0;13943;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131043;;4462;4314;148;4462;0;4055;294;113;4306;0;5.0;1;;150.0;4291.0;1.0;4292.0;2.0;18.0;;150.0;4306.0;0.0;0.0;4.0;2.0;150.0;16473;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131044;;3587;3476;111;3587;0;3445;118;24;3474;0;0.0;0;;113.0;3458.0;0.0;3458.0;0.0;16.0;;113.0;3473.0;0.0;0.0;0.0;1.0;113.0;12999;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131045;;6086;5517;569;6086;0;4328;1673;85;5516;0;0.0;0;;570.0;5495.0;0.0;5495.0;0.0;21.0;;570.0;5513.0;1.0;0.0;0.0;2.0;570.0;20771;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131046;;2611;2187;424;2611;0;1742;843;26;2186;0;0.0;1;;424.0;2178.0;0.0;2178.0;3.0;6.0;;424.0;2187.0;0.0;0.0;0.0;0.0;424.0;7762;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131047;;1713;1671;42;1713;0;1666;1;46;1670;0;0.0;0;;43.0;1669.0;0.0;1669.0;0.0;1.0;;43.0;1670.0;0.0;0.0;0.0;0.0;43.0;6410;7
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131048;;3861;3700;161;3861;0;2790;1001;70;3698;2;0.0;0;;161.0;3669.0;1.0;3670.0;25.0;5.0;;161.0;3694.0;0.0;0.0;1.0;5.0;161.0;13320;8
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131049;;3563;3282;281;3563;0;2649;825;89;3280;0;1.0;1;;281.0;3262.0;2.0;3264.0;8.0;10.0;;281.0;3278.0;0.0;0.0;0.0;4.0;281.0;11000;9
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131050;;3186;2843;343;3186;0;3065;106;15;2838;1;0.0;4;;343.0;2825.0;1.0;2826.0;2.0;15.0;;343.0;2837.0;0.0;1.0;0.0;5.0;343.0;10127;10
2012;13;Metropolitana de Santiago;131;Santiago  ;13104;13104;Conchalí;131139;;67;11;56;67;0;14;53;0;11;0;0.0;0;;56.0;11.0;0.0;11.0;0.0;0.0;;56.0;11.0;0.0;0.0;0.0;0.0;56.0;51;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131051;;4740;4502;238;4740;0;3858;805;77;4478;1;0.0;1;;260.0;4450.0;7.0;4457.0;10.0;13.0;;260.0;4473.0;0.0;0.0;1.0;6.0;260.0;17776;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131052;;3474;3240;234;3474;0;2993;427;54;3236;0;0.0;2;;236.0;3219.0;2.0;3221.0;3.0;14.0;;236.0;3233.0;0.0;0.0;1.0;4.0;236.0;11526;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131053;;1692;1604;88;1692;0;1320;356;16;1601;0;0.0;0;;91.0;1598.0;3.0;1601.0;0.0;0.0;;91.0;1601.0;0.0;0.0;0.0;0.0;91.0;5642;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131054;;2394;2298;96;2394;0;2355;3;36;2296;0;1.0;0;;97.0;2288.0;1.0;2289.0;3.0;5.0;;97.0;2295.0;1.0;0.0;0.0;1.0;97.0;8351;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131055;;5162;4962;200;5162;0;3802;1290;70;4961;0;1.0;0;;200.0;4928.0;2.0;4930.0;0.0;32.0;;200.0;4958.0;1.0;2.0;0.0;1.0;200.0;18086;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131056;;6107;6024;83;6107;0;5930;20;157;6021;0;0.0;0;;86.0;5968.0;0.0;5968.0;1.0;52.0;;86.0;6010.0;1.0;0.0;1.0;9.0;86.0;24006;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131057;;5708;5571;137;5708;0;3713;1969;26;5571;0;0.0;0;;137.0;5546.0;1.0;5547.0;10.0;14.0;;137.0;5563.0;1.0;1.0;3.0;3.0;137.0;21467;7
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131058;;6285;6066;219;6285;0;5789;463;33;6059;2;1.0;3;;220.0;6041.0;3.0;6044.0;1.0;20.0;;220.0;6058.0;0.0;0.0;3.0;4.0;220.0;21874;8
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131059;;4751;4520;231;4751;0;4492;199;60;4518;0;0.0;0;;233.0;4509.0;2.0;4511.0;0.0;7.0;;233.0;4516.0;0.0;0.0;0.0;2.0;233.0;16048;9
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131060;;4628;4499;129;4628;0;3948;671;9;4495;0;3.0;0;;130.0;4481.0;5.0;4486.0;7.0;5.0;;130.0;4493.0;1.0;0.0;1.0;3.0;130.0;17812;10
2012;13;Metropolitana de Santiago;131;Santiago  ;13105;13105;El Bosque;131149;;8;7;1;8;0;7;0;1;6;0;0.0;0;;2.0;6.0;0.0;6.0;0.0;0.0;;2.0;6.0;0.0;0.0;0.0;0.0;2.0;83;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131061;;404;395;9;404;0;326;18;60;391;0;0.0;0;;13.0;369.0;0.0;369.0;0.0;22.0;;13.0;390.0;0.0;0.0;0.0;1.0;13.0;1471;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131062;;972;915;57;972;0;626;295;51;908;0;6.0;0;;58.0;846.0;3.0;849.0;20.0;45.0;;58.0;911.0;1.0;0.0;1.0;1.0;58.0;3061;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131063;;1854;1742;112;1854;0;1658;151;45;1739;0;0.0;0;;115.0;1696.0;0.0;1696.0;2.0;41.0;;115.0;1739.0;0.0;0.0;0.0;0.0;115.0;7317;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131064;;2587;2521;66;2587;0;2275;79;233;2521;0;0.0;0;;66.0;2327.0;4.0;2331.0;1.0;189.0;;66.0;2516.0;0.0;0.0;2.0;3.0;66.0;10270;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131065;;1717;1665;52;1717;0;1387;60;270;1661;0;1.0;0;;55.0;1470.0;0.0;1470.0;1.0;191.0;;55.0;1659.0;0.0;0.0;2.0;1.0;55.0;5755;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131066;;3602;3501;101;3602;0;2820;732;50;3501;0;0.0;0;;101.0;3479.0;0.0;3479.0;2.0;20.0;;101.0;3499.0;0.0;0.0;0.0;2.0;101.0;11871;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131067;;3575;3474;101;3575;0;2708;820;47;3473;1;0.0;0;;101.0;3451.0;0.0;3451.0;0.0;23.0;;101.0;3472.0;0.0;0.0;1.0;1.0;101.0;12723;7
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131068;;5342;5179;163;5342;0;3199;2129;14;5177;0;0.0;0;;165.0;5171.0;6.0;5177.0;0.0;0.0;;165.0;5173.0;1.0;0.0;0.0;3.0;165.0;17751;8
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131069;;1703;1643;60;1703;0;1671;25;7;1643;0;0.0;0;;60.0;1639.0;0.0;1639.0;0.0;4.0;;60.0;1642.0;0.0;0.0;0.0;1.0;60.0;5474;9
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131070;;4503;3997;506;4503;0;2064;2320;119;3991;0;0.0;0;;512.0;3897.0;2.0;3899.0;0.0;92.0;;512.0;3989.0;0.0;1.0;1.0;0.0;512.0;12147;10
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131071;;2295;2181;114;2295;0;1837;315;143;2179;0;1.0;0;;115.0;2123.0;0.0;2123.0;0.0;57.0;;115.0;2179.0;0.0;0.0;1.0;0.0;115.0;7514;11
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131072;;2202;2017;185;2202;0;444;1692;66;2016;0;0.0;0;;186.0;1986.0;12.0;1998.0;0.0;18.0;;186.0;2016.0;0.0;0.0;0.0;0.0;186.0;6089;12
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131073;;3322;2985;337;3322;0;1579;1187;556;2980;0;0.0;0;;342.0;2745.0;0.0;2745.0;0.0;235.0;;342.0;2943.0;0.0;35.0;0.0;2.0;342.0;8453;13
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131074;;2613;2555;58;2613;0;1831;759;23;2555;0;0.0;0;;58.0;2534.0;0.0;2534.0;0.0;21.0;;58.0;2554.0;0.0;0.0;0.0;1.0;58.0;9157;14
2012;13;Metropolitana de Santiago;131;Santiago  ;13106;13106;Estación Central;131159;;17;17;0;17;0;10;0;7;12;0;0.0;2;;3.0;12.0;0.0;12.0;0.0;2.0;;3.0;12.0;0.0;0.0;0.0;2.0;3.0;239;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13107;13107;Huechuraba;131071;;11517;11021;496;11517;0;11112;386;19;10936;50;32.0;2;;497.0;10934.0;47.0;10981.0;24.0;15.0;;497.0;11006.0;1.0;1.0;6.0;6.0;497.0;41669;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13107;13107;Huechuraba;131072;;4076;3979;97;4076;0;3518;448;110;3977;1;1.0;0;;97.0;3941.0;3.0;3944.0;7.0;28.0;;97.0;3973.0;1.0;0.0;0.0;5.0;97.0;15595;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13107;13107;Huechuraba;131073;;2448;2379;69;2448;0;2217;99;132;2353;26;0.0;0;;69.0;2317.0;29.0;2346.0;5.0;28.0;;69.0;2375.0;1.0;0.0;1.0;2.0;69.0;9480;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13107;13107;Huechuraba;131074;;3256;3159;97;3256;0;2887;272;97;3156;1;1.0;0;;98.0;3139.0;1.0;3140.0;0.0;18.0;;98.0;3151.0;1.0;0.0;4.0;2.0;98.0;13158;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13107;13107;Huechuraba;131075;;1221;1139;82;1221;0;165;1056;0;1138;0;1.0;0;;82.0;1131.0;4.0;1135.0;4.0;0.0;;82.0;1139.0;0.0;0.0;0.0;0.0;82.0;3016;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13107;13107;Huechuraba;131076;;1152;1118;34;1152;0;985;148;19;1118;0;0.0;0;;34.0;1106.0;1.0;1107.0;0.0;11.0;;34.0;1116.0;0.0;0.0;1.0;1.0;34.0;4740;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13107;13107;Huechuraba;131169;;2;2;0;2;0;2;0;0;1;0;1.0;0;;0.0;1.0;1.0;2.0;0.0;0.0;;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131081;;5289;4857;432;5289;0;2314;2759;216;4849;1;0.0;0;;439.0;4849.0;1.0;4850.0;0.0;0.0;;439.0;4850.0;0.0;0.0;0.0;0.0;439.0;16033;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131082;;5303;4902;401;5303;0;2094;3204;5;4900;0;0.0;0;;403.0;4898.0;0.0;4898.0;2.0;0.0;;403.0;4900.0;0.0;0.0;0.0;0.0;403.0;15688;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131083;;4617;4201;416;4617;0;3919;643;55;4190;1;2.0;0;;424.0;4187.0;2.0;4189.0;1.0;3.0;;424.0;4187.0;0.0;0.0;0.0;6.0;424.0;16262;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131084;;1781;1651;130;1781;0;1209;552;20;1648;0;0.0;0;;133.0;1646.0;0.0;1646.0;0.0;2.0;;133.0;1648.0;0.0;0.0;0.0;0.0;133.0;5274;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131085;;3613;3286;327;3613;0;2251;1263;99;3274;0;0.0;0;;339.0;3271.0;0.0;3271.0;1.0;2.0;;339.0;3274.0;0.0;0.0;0.0;0.0;339.0;10694;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131086;;2639;2390;249;2639;0;1925;626;88;2377;1;0.0;0;;261.0;2375.0;0.0;2375.0;0.0;3.0;;261.0;2377.0;1.0;0.0;0.0;0.0;261.0;8014;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131087;;479;425;54;479;0;356;41;82;424;0;0.0;0;;55.0;423.0;0.0;423.0;0.0;1.0;;55.0;424.0;0.0;0.0;0.0;0.0;55.0;1679;7
2012;13;Metropolitana de Santiago;131;Santiago  ;13108;13108;Independencia;131179;;12;10;2;12;0;9;0;3;7;0;0.0;0;;5.0;7.0;0.0;7.0;0.0;0.0;;5.0;7.0;0.0;0.0;0.0;0.0;5.0;230;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13109;13109;La Cisterna;131091;;5296;4735;561;5296;0;3855;1351;90;4718;0;5.0;2;;571.0;4710.0;5.0;4715.0;5.0;5.0;;571.0;4720.0;0.0;0.0;1.0;4.0;571.0;15605;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13109;13109;La Cisterna;131092;;4808;4391;417;4808;0;3345;1425;38;4385;0;0.0;0;;423.0;4370.0;1.0;4371.0;11.0;3.0;;423.0;4382.0;1.0;0.0;0.0;2.0;423.0;14275;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13109;13109;La Cisterna;131093;;4635;4459;176;4635;0;3504;1065;66;4450;0;0.0;1;;184.0;4423.0;5.0;4428.0;16.0;7.0;;184.0;4448.0;0.0;0.0;2.0;1.0;184.0;14320;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13109;13109;La Cisterna;131094;;3915;3808;107;3915;0;3579;295;41;3803;0;0.0;1;;111.0;3797.0;0.0;3797.0;0.0;7.0;;111.0;3803.0;0.0;0.0;0.0;1.0;111.0;12519;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13109;13109;La Cisterna;131095;;4095;3332;763;4095;0;2272;1778;45;3324;1;0.0;6;;764.0;3325.0;5.0;3330.0;1.0;0.0;;764.0;3331.0;0.0;0.0;0.0;0.0;764.0;10172;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13109;13109;La Cisterna;131096;;4723;4163;560;4723;0;3803;850;70;4159;0;0.0;1;;563.0;4143.0;2.0;4145.0;1.0;14.0;;563.0;4160.0;0.0;0.0;0.0;0.0;563.0;13992;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13109;13109;La Cisterna;131189;;11;9;2;11;0;10;0;1;9;0;0.0;0;;2.0;9.0;0.0;9.0;0.0;0.0;;2.0;9.0;0.0;0.0;0.0;0.0;2.0;27;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131101;;4650;4377;273;4650;0;1911;2719;20;4376;0;0.0;0;;274.0;4375.0;0.0;4375.0;0.0;1.0;;274.0;4375.0;1.0;0.0;0.0;0.0;274.0;12277;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131102;;5482;5333;149;5482;0;2089;3389;4;5330;0;0.0;1;;151.0;5329.0;0.0;5329.0;1.0;1.0;;151.0;5330.0;0.0;0.0;0.0;1.0;151.0;15683;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131103;;7107;6701;406;7107;0;5045;2034;28;6692;0;0.0;1;;414.0;6669.0;6.0;6675.0;2.0;16.0;;414.0;6692.0;0.0;0.0;0.0;1.0;414.0;21216;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131104;;2556;2486;70;2556;0;2299;237;20;2477;0;0.0;0;;79.0;2472.0;3.0;2475.0;1.0;1.0;;79.0;2477.0;0.0;0.0;0.0;0.0;79.0;7940;4
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131105;;4832;4713;119;4832;0;4062;690;80;4709;0;1.0;0;;122.0;4695.0;4.0;4699.0;3.0;8.0;;122.0;4710.0;0.0;0.0;0.0;0.0;122.0;17950;5
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131106;;7674;7462;212;7674;0;6612;1004;58;7454;1;1.0;1;;217.0;7362.0;16.0;7378.0;14.0;65.0;;217.0;7453.0;1.0;1.0;1.0;1.0;217.0;26514;6
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131107;;5792;5497;295;5792;0;4899;846;47;5259;45;24.0;163;;301.0;4688.0;682.0;5370.0;114.0;7.0;;301.0;5444.0;0.0;3.0;39.0;5.0;301.0;20388;7
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131108;;4751;4674;77;4751;0;4460;258;33;4672;0;0.0;0;;79.0;4660.0;5.0;4665.0;1.0;6.0;;79.0;4671.0;0.0;0.0;1.0;0.0;79.0;16932;8
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131109;;5045;4967;78;5045;0;4928;112;5;4953;0;13.0;0;;79.0;4943.0;2.0;4945.0;21.0;0.0;;79.0;4966.0;0.0;0.0;0.0;0.0;79.0;17679;9
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131110;;5839;5721;118;5839;0;5578;202;59;5718;0;0.0;0;;121.0;5704.0;1.0;5705.0;0.0;13.0;;121.0;5717.0;0.0;0.0;0.0;1.0;121.0;19032;10
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131111;;8166;7955;211;8166;0;6530;1568;68;7947;2;0.0;3;;214.0;7896.0;34.0;7930.0;16.0;6.0;;214.0;7947.0;1.0;0.0;3.0;1.0;214.0;27274;11
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131112;;4007;3890;117;4007;0;3775;177;55;3882;0;1.0;0;;124.0;3865.0;3.0;3868.0;5.0;10.0;;124.0;3882.0;0.0;0.0;0.0;1.0;124.0;13458;12
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131113;;3499;3412;87;3499;0;3192;254;53;3409;0;0.0;0;;90.0;3406.0;0.0;3406.0;0.0;3.0;;90.0;3408.0;1.0;0.0;0.0;0.0;90.0;12072;13
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131114;;6448;6291;157;6448;0;4798;1623;27;6291;0;0.0;0;;157.0;6278.0;6.0;6284.0;0.0;7.0;;157.0;6288.0;0.0;1.0;2.0;0.0;157.0;22122;14
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131115;;5558;5438;120;5558;0;3958;1595;5;5437;0;0.0;0;;121.0;5433.0;0.0;5433.0;0.0;4.0;;121.0;5436.0;1.0;0.0;0.0;0.0;121.0;18293;15
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131116;;5938;5639;299;5938;0;5102;774;62;5633;0;0.0;0;;305.0;5608.0;2.0;5610.0;1.0;22.0;;305.0;5632.0;0.0;0.0;0.0;1.0;305.0;18919;16
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131117;;6623;6562;61;6623;0;5531;1072;20;6562;0;0.0;0;;61.0;6558.0;1.0;6559.0;1.0;2.0;;61.0;6561.0;1.0;0.0;0.0;0.0;61.0;21862;17
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131118;;3590;3482;108;3590;0;3418;93;79;3480;0;1.0;0;;109.0;3468.0;2.0;3470.0;3.0;8.0;;109.0;3480.0;0.0;0.0;1.0;0.0;109.0;12086;18
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131119;;4163;4112;51;4163;0;3887;220;56;4111;0;0.0;0;;52.0;4097.0;1.0;4098.0;0.0;13.0;;52.0;4107.0;1.0;0.0;0.0;3.0;52.0;14153;19
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131120;;4125;4009;116;4125;0;3316;797;12;4009;0;0.0;0;;116.0;3979.0;0.0;3979.0;0.0;30.0;;116.0;4005.0;0.0;2.0;0.0;2.0;116.0;15093;20
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131121;;4463;4221;242;4463;0;2694;1726;43;4221;0;0.0;0;;242.0;4211.0;6.0;4217.0;1.0;3.0;;242.0;4217.0;0.0;0.0;3.0;1.0;242.0;12849;21
2012;13;Metropolitana de Santiago;131;Santiago  ;13110;13110;La Florida;131199;;27;25;2;22;5;21;0;6;19;0;1.0;2;;5.0;19.0;2.0;21.0;1.0;0.0;;5.0;22.0;0.0;0.0;0.0;0.0;5.0;111;99
2012;13;Metropolitana de Santiago;131;Santiago  ;13111;13111;La Granja;131111;;4104;3901;203;4104;0;3016;845;243;3899;0;0.0;1;;204.0;3898.0;0.0;3898.0;0.0;2.0;;204.0;3895.0;1.0;0.0;1.0;3.0;204.0;13847;1
2012;13;Metropolitana de Santiago;131;Santiago  ;13111;13111;La Granja;131112;;4565;4449;116;4565;0;3793;398;374;4448;1;0.0;0;;116.0;4440.0;1.0;4441.0;1.0;7.0;;116.0;4444.0;1.0;0.0;1.0;3.0;116.0;16172;2
2012;13;Metropolitana de Santiago;131;Santiago  ;13111;13111;La Granja;131113;;3864;3797;67;3864;0;3632;4;228;3794;0;0.0;0;;70.0;3746.0;5.0;3751.0;7.0;36.0;;70.0;3792.0;0.0;0.0;0.0;2.0;70.0;12295;3
2012;13;Metropolitana de Santiago;131;Santiago  ;13111;13111;La Granja;131114;;2895;2837;58;2895;0;2818;3;74;2836;0;0.0;0;;59.0;2830.0;0.0;2830.0;0.0;6.0;;59.0;2836.0;0.0;0.0;0.0;0.0;59.0;10175;4
