anyo;cut_comuna_anyocenso;cut_distrito;censo_total_poblacion
2012;5506;5;916
2012;5506;99;1
2012;5601;1;26277
2012;5601;2;744
2012;5601;3;2032
2012;5601;4;11105
2012;5601;5;27547
2012;5601;6;20042
2012;5601;99;25
2012;5602;1;7943
2012;5602;2;2237
2012;5602;3;44
2012;5602;99;9
2012;5603;1;17429
2012;5603;2;456
2012;5603;3;144
2012;5604;1;11329
2012;5605;1;4457
2012;5605;2;3746
2012;5606;1;6935
2012;5606;2;1099
2012;5606;3;880
2012;5701;1;14764
2012;5701;2;22508
2012;5701;3;21254
2012;5701;4;999
2012;5701;5;3046
2012;5701;6;2469
2012;5701;7;2701
2012;5701;8;1418
2012;5701;9;505
2012;5701;10;2421
2012;5701;99;36
2012;5702;1;8259
2012;5702;2;1763
2012;5702;3;1056
2012;5702;4;890
2012;5702;5;1691
2012;5702;6;212
2012;5702;99;31
2012;5703;1;12465
2012;5703;2;5474
2012;5703;3;4094
2012;5703;4;685
2012;5703;99;10
2012;5704;1;1183
2012;5704;2;750
2012;5704;3;3945
2012;5704;4;1092
2012;5704;99;4
2012;5705;1;6966
2012;5705;2;1841
2012;5705;3;1198
2012;5705;4;2379
2012;5705;5;129
2012;5705;6;869
2012;5705;7;2050
2012;5706;1;7141
2012;5706;2;2256
2012;5706;3;1004
2012;5706;4;1772
2012;5706;5;2006
2012;5706;6;289
2012;5706;99;36
2012;5801;1;18980
2012;5801;2;19405
2012;5801;3;935
2012;5801;4;344
2012;5801;5;217
2012;5801;6;386
2012;5801;7;18
2012;5801;8;19968
2012;5801;9;26282
2012;5801;10;19235
2012;5801;11;14879
2012;5801;12;30841
2012;5801;99;30
2012;5802;1;18674
2012;5802;2;4195
2012;5802;3;857
2012;5802;4;4247
2012;5802;5;6467
2012;5802;6;3618
2012;5802;7;6068
2012;5802;8;1126
2012;5802;99;25
2012;5803;1;3949
2012;5803;2;8319
2012;5803;3;2015
2012;5803;4;477
2012;5803;5;1583
2012;5803;99;20
2012;5804;1;2149
2012;5804;2;27778
2012;5804;3;11540
2012;5804;4;24147
2012;5804;5;35476
2012;5804;6;735
2012;5804;7;42
2012;5804;8;17445
2012;5804;99;15
2012;6101;1;2704
2012;6101;2;959
2012;6101;3;1047
2012;6101;4;5491
2012;6101;5;9550
2012;6101;6;17941
2012;6101;7;14271
2012;6101;8;16687
2012;6101;9;28570
2012;6101;10;18254
2012;6101;11;17016
2012;6101;12;236
2012;6101;13;1687
2012;6101;14;6683
2012;6101;15;40047
2012;6101;16;30133
2012;6101;17;16978
2012;6101;18;4201
2012;6101;99;69
2012;6102;1;8442
2012;6102;2;3982
2012;6102;3;295
2012;6102;99;8
2012;6103;1;2202
2012;6103;2;1943
2012;6103;3;1794
2012;6103;4;776
2012;6103;99;18
2012;6104;1;2427
2012;6104;2;1182
2012;6104;3;1963
2012;6104;4;1943
2012;6104;5;1980
2012;6104;6;4617
2012;6104;7;2315
2012;6104;8;1961
2012;6104;99;61
2012;6105;1;8062
2012;6105;2;1974
2012;6105;3;5190
2012;6105;4;5775
2012;6105;99;22
2012;6106;1;19418
2012;6106;2;2362
2012;6106;3;1879
2012;6106;4;6692
2012;6106;99;21
2012;6107;1;7623
2012;6107;2;2206
2012;6107;3;2655
2012;6107;4;2097
2012;6107;5;1908
2012;6107;6;461
2012;6107;7;472
2012;6107;8;1128
2012;6107;9;2677
2012;6107;10;521
2012;6107;99;50
2012;6108;1;2603
2012;6108;2;19247
2012;6108;3;19450
2012;6108;7;395
2012;6108;8;2195
2012;6108;9;671
2012;6108;99;5
2012;6109;1;342
2012;6109;2;3767
2012;6109;3;4133
2012;6109;4;2351
2012;6109;5;486
2012;6109;6;631
2012;6109;7;760
2012;6109;8;2487
2012;6109;99;15
2012;6110;1;423
2012;6110;2;14865
2012;6110;3;1921
2012;6110;4;6206
2012;6110;99;15
2012;6111;1;7198
2012;6111;2;4286
2012;6111;3;1985
2012;6111;99;14
2012;6112;1;6741
2012;6112;2;2216
2012;6112;3;2599
2012;6112;4;2580
2012;6112;99;22
2012;6113;1;6255
2012;6113;2;2212
2012;6113;3;2005
2012;6113;4;1436
2012;6113;5;4090
2012;6113;6;702
2012;6113;7;1937
2012;6114;1;9258
2012;6114;2;2543
2012;6114;3;809
2012;6114;4;872
2012;6114;99;26
2012;6115;1;2101
2012;6115;2;4357
2012;6115;3;828
2012;6115;4;32268
2012;6115;5;892
2012;6115;6;1853
2012;6115;7;1457
2012;6115;8;5371
2012;6115;9;1818
2012;6115;10;2539
2012;6115;11;2679
2012;6115;99;25
2012;6116;1;9982
2012;6116;2;2809
2012;6116;3;5772
2012;6116;4;271
2012;6116;5;1373
2012;6116;6;5875
2012;6116;99;7
2012;6117;1;21184
2012;6117;2;1871
2012;6117;3;4786
2012;6117;4;2189
2012;6117;5;1306
2012;6117;6;1704
2012;6117;7;1559
2012;6117;8;1978
2012;6117;9;1779
2012;6117;10;2095
2012;6117;11;1170
2012;6117;12;2368
2012;6117;99;57
2012;6201;1;12377
2012;6201;2;251
2012;6201;3;756
2012;6201;4;76
2012;6201;6;416
2012;6201;99;40
2012;6202;1;1695
2012;6202;2;859
2012;6202;3;323
2012;6202;4;450
2012;6203;1;2799
2012;6203;2;383
2012;6203;3;714
2012;6203;4;962
2012;6203;5;27
2012;6203;6;210
2012;6203;7;994
2012;6203;99;29
2012;6204;1;4515
2012;6204;2;2725
2012;6204;3;316
2012;6204;99;1
2012;6205;1;1303
2012;6205;2;725
2012;6205;3;1900
2012;6205;4;1152
2012;6205;5;562
2012;6205;99;8
2012;6206;1;2144
2012;6206;2;1413
2012;6206;3;186
2012;6206;4;901
2012;6206;5;1444
2012;6206;99;20
2012;6301;1;34837
2012;6301;2;4044
2012;6301;3;2574
2012;6301;4;2891
2012;6301;5;1048
2012;6301;6;739
2012;6301;7;65
2012;6301;8;1218
2012;6301;9;1480
2012;6301;10;219
2012;6301;11;14095
2012;6301;12;7075
2012;6301;13;3432
2012;6301;99;10
2012;6302;1;8931
2012;6302;2;3518
2012;6302;3;959
2012;6302;4;458
2012;6302;5;1948
2012;6302;99;6
2012;6303;1;10009
2012;6303;2;3338
2012;6303;3;2211
2012;6303;4;1764
2012;6303;5;1695
2012;6303;6;5993
2012;6303;7;756
2012;6303;8;2814
2012;6303;9;1784
2012;6303;10;1379
2012;6303;11;2941
2012;6303;12;954
2012;6303;99;26
2012;6304;1;3579
2012;6304;2;1536
2012;6304;3;571
2012;6304;4;937
2012;6304;99;7
2012;6305;1;9367
2012;6305;2;819
2012;6305;3;1460
2012;6305;4;2907
2012;6305;5;3985
2012;6305;6;331
2012;6305;99;52
2012;6306;1;3251
2012;6306;2;1458
2012;6306;3;3128
2012;6306;4;1864
2012;6306;5;2672
2012;6307;1;6323
2012;6307;2;2402
2012;6307;3;1392
2012;6307;4;791
2012;6307;99;25
2012;6308;1;3830
2012;6308;2;777
2012;6308;3;3036
2012;6308;4;1964
2012;6308;99;17
2012;6309;1;1556
2012;6309;2;715
2012;6309;3;728
2012;6309;4;188
2012;6309;5;266
2012;6309;99;5
2012;6310;1;7576
2012;6310;2;12392
2012;6310;3;1498
2012;6310;4;1451
2012;6310;5;1399
2012;6310;6;1705
2012;6310;7;3956
2012;6310;8;2777
2012;6310;9;1693
2012;6310;10;767
2012;6310;99;41
2012;7101;1;3053
2012;7101;2;2900
2012;7101;3;3262
2012;7101;4;7456
2012;7101;5;3925
2012;7101;6;15994
2012;7101;7;27766
2012;7101;8;8998
2012;7101;9;427
2012;7101;10;2422
2012;7101;11;27109
2012;7101;12;30778
2012;7101;13;25255
2012;7101;14;36030
2012;7101;15;2152
2012;7101;16;3607
2012;7101;99;8
2012;7102;1;3299
2012;7102;2;18282
2012;7102;3;10874
2012;7102;4;3467
2012;7102;5;490
2012;7102;6;3532
2012;7102;7;1468
2012;7102;99;4
2012;7103;1;3706
2012;7103;2;1095
2012;7103;3;527
2012;7103;4;574
2012;7103;5;144
2012;7103;6;456
2012;7103;7;250
2012;7103;8;477
2012;7103;9;618
2012;7103;10;1312
2012;7103;11;537
2012;7103;99;18
2012;7104;1;3124
2012;7104;2;597
2012;7104;3;232
2012;7104;4;304
2012;7104;5;20
2012;7104;99;15
2012;7105;1;4248
2012;7105;2;698
2012;7105;3;331
2012;7105;4;2997
2012;7105;5;24177
2012;7105;6;2476
2012;7105;7;1157
2012;7105;8;2223
2012;7105;99;22
2012;7106;1;4125
2012;7106;2;2840
2012;7106;3;991
2012;7106;99;3
2012;7107;1;3529
2012;7107;2;1335
2012;7107;3;645
2012;7107;4;625
2012;7107;5;754
2012;7107;6;474
2012;7107;7;564
2012;7107;99;10
2012;7108;1;6224
2012;7108;2;1679
2012;7108;3;1314
2012;7108;4;934
2012;7108;5;1921
2012;7108;6;844
2012;7108;99;13
2012;7109;1;18947
2012;7109;2;3543
2012;7109;3;1561
2012;7109;4;957
2012;7109;5;937
2012;7109;6;590
2012;7109;7;1000
2012;7109;8;1191
2012;7109;9;98
2012;7109;10;1899
2012;7109;11;1888
2012;7109;12;2775
2012;7109;13;2789
2012;7109;14;1354
2012;7109;99;25
2012;7110;1;6270
2012;7110;2;2242
2012;7201;1;1047
2012;7201;2;2414
2012;7201;3;8445
2012;7201;4;845
2012;7201;5;2863
2012;7201;6;9546
2012;7201;7;210
2012;7201;8;511
2012;7201;9;209
2012;7201;10;1084
2012;7201;11;787
2012;7201;12;535
2012;7201;13;476
2012;7201;14;423
2012;7201;15;708
2012;7201;16;7497
2012;7201;17;2327
2012;7201;18;102
2012;7201;99;216
2012;7202;1;1602
2012;7202;2;1213
2012;7202;3;1601
2012;7202;4;484
2012;7202;5;1336
2012;7202;6;2749
2012;7202;99;18
2012;7203;1;3076
2012;7203;2;1620
2012;7203;3;1937
2012;7203;99;3
2012;7301;1;1553
2012;7301;2;5994
2012;7301;3;11687
2012;7301;4;13196
2012;7301;5;23735
2012;7301;6;1963
2012;7301;7;21593
2012;7301;8;1754
2012;7301;9;7759
2012;7301;10;21513
2012;7301;11;5764
2012;7301;12;4009
2012;7301;13;1334
2012;7301;14;358
2012;7301;15;655
2012;7301;16;1808
2012;7301;17;2811
2012;7301;18;13526
2012;7301;99;5
2012;7302;1;6534
2012;7302;2;635
2012;7302;3;839
2012;7302;4;1969
2012;7303;1;4229
2012;7303;2;875
2012;7303;3;1582
2012;7303;99;3
2012;7304;1;2010
2012;7304;2;14027
2012;7304;3;658
2012;7304;4;11235
2012;7304;5;5515
2012;7304;6;4297
2012;7304;7;1865
2012;7304;8;540
2012;7304;9;78
2012;7304;10;95
2012;7304;99;9
2012;7305;1;7418
2012;7305;2;766
2012;7305;3;1388
2012;7305;4;299
2012;7305;99;7
2012;7306;1;8807
2012;7306;2;3768
2012;7306;3;1481
2012;7306;4;199
2012;7306;5;192
2012;7306;99;13
2012;7307;1;3568
2012;7307;2;602
2012;7307;3;3771
2012;7307;4;2424
2012;7307;5;470
2012;7307;6;63
2012;7307;7;2702
2012;7307;8;518
2012;7307;9;3702
2012;7307;99;19
2012;7308;1;10517
2012;7308;2;2871
2012;7308;3;2697
2012;7308;4;3267
2012;7308;5;5868
2012;7308;6;309
2012;7308;7;2689
2012;7308;99;10
2012;7309;1;1541
2012;7309;2;2066
2012;7309;3;589
2012;7309;4;131
2012;7309;99;8
2012;7401;1;3267
2012;7401;2;6064
2012;7401;3;19031
2012;7401;4;8939
2012;7401;5;1923
2012;7401;6;24752
2012;7401;7;12416
2012;7401;8;7358
2012;7401;9;907
2012;7401;10;927
2012;7401;11;2020
2012;7401;99;57
2012;7402;1;8319
2012;7402;2;2360
2012;7402;3;570
2012;7402;4;157
2012;7402;5;353
2012;7402;6;395
2012;7402;7;2571
2012;7402;8;3484
2012;7402;9;1139
2012;7402;99;13
2012;7403;1;8341
2012;7403;2;1696
2012;7403;3;1326
2012;7403;4;1828
2012;7403;5;4422
2012;7403;6;3097
2012;7403;7;2935
2012;7403;8;343
2012;7403;9;263
2012;7403;10;4292
2012;7403;99;35
2012;7404;1;3061
2012;7404;2;6666
2012;7404;3;6599
2012;7404;4;6780
2012;7404;5;6762
2012;7404;6;1028
2012;7404;7;730
2012;7404;8;1318
2012;7404;9;2888
2012;7404;10;139
2012;7404;11;564
2012;7404;12;2557
2012;7404;13;140
2012;7404;14;127
2012;7404;99;45
2012;7405;1;5869
2012;7405;2;1602
2012;7405;3;2171
2012;7405;4;1261
2012;7405;5;866
2012;7405;6;4966
2012;7405;7;1999
2012;7405;99;26
2012;7406;1;1038
2012;7406;2;3011
2012;7406;3;6110
2012;7406;4;14304
2012;7406;5;1724
2012;7406;6;1342
2012;7406;7;4155
2012;7406;8;534
2012;7406;9;2992
2012;7406;10;2494
2012;7406;11;880
2012;7406;12;679
2012;7406;13;439
2012;7406;14;958
2012;7406;15;205
2012;7406;99;16
2012;7407;1;6278
2012;7407;2;1961
2012;7407;3;1229
2012;7407;4;2952
2012;7407;5;1541
2012;7407;6;1431
2012;7407;99;36
2012;7408;1;3251
2012;7408;2;1225
2012;7408;3;2230
2012;7408;4;1804
2012;7408;5;2040
2012;7408;6;4096
2012;7408;7;3186
2012;7408;99;12
2012;8101;1;1491
2012;8101;2;4314
2012;8101;3;2438
2012;8101;4;1106
2012;8101;5;7888
2012;8101;6;2109
2012;8101;7;3651
2012;8101;8;11208
2012;8101;9;3847
2012;8101;10;10472
2012;8101;11;3340
2012;8101;12;2675
2012;8101;13;3853
2012;8101;14;2579
2012;8101;15;15097
2012;8101;16;43323
2012;8101;17;7880
2012;8101;18;4137
2012;8101;19;4310
2012;8101;20;3032
2012;8101;21;3542
2012;8101;22;4008
2012;8101;23;1590
2012;8101;24;6995
2012;8101;25;16212
2012;8101;26;6577
2012;8101;27;2646
2012;8101;28;8901
2012;8101;29;195
2012;8101;30;2085
2012;8101;31;1562
2012;8101;32;21684
2012;8101;99;179
2012;8102;1;3738
2012;8102;2;17850
2012;8102;3;14355
2012;8102;4;15749
2012;8102;5;128
2012;8102;6;632
2012;8102;7;611
2012;8102;8;8369
2012;8102;9;325
2012;8102;10;1418
2012;8102;11;46116
2012;8102;99;22
2012;8103;1;5665
2012;8103;2;4757
2012;8103;3;18582
2012;8103;4;8943
2012;8103;5;47649
2012;8103;6;76
2012;8103;99;17
2012;8104;1;3232
2012;8104;2;2174
2012;8104;3;782
2012;8104;4;1058
2012;8104;5;757
2012;8104;6;1114
2012;8105;1;17458
2012;8105;2;939
2012;8105;3;207
2012;8105;4;319
2012;8105;5;106
2012;8105;6;193
2012;8105;7;253
2012;8105;8;1914
2012;8105;9;764
2012;8105;10;857
2012;8105;99;6
2012;8106;1;20006
2012;8106;2;8251
2012;8106;3;7161
2012;8106;4;11320
2012;8106;5;2086
2012;8106;6;66
2012;8106;99;5
2012;8107;1;12835
2012;8107;2;16365
2012;8107;3;11374
2012;8107;4;226
2012;8107;5;1568
2012;8107;6;3865
2012;8107;99;32
2012;8108;1;16570
2012;8108;2;47206
2012;8108;3;12604
2012;8108;4;21834
2012;8108;5;23255
2012;8108;6;138
2012;8108;99;43
2012;8109;1;9028
2012;8109;2;272
2012;8109;3;67
2012;8109;4;584
2012;8109;5;744
2012;8109;6;676
2012;8109;7;371
2012;8109;8;639
2012;8109;9;162
2012;8109;10;352
2012;8109;11;301
2012;8109;99;32
2012;8110;1;849
2012;8110;2;2142
2012;8110;3;4599
2012;8110;4;363
2012;8110;5;4549
2012;8110;6;6462
2012;8110;7;1191
2012;8110;8;22456
2012;8110;9;7273
2012;8110;10;7739
2012;8110;11;16150
2012;8110;12;15757
2012;8110;13;2007
2012;8110;14;36751
2012;8110;15;2338
2012;8110;16;8946
2012;8110;17;11947
2012;8110;99;5
2012;8111;1;7837
2012;8111;2;13418
2012;8111;3;19633
2012;8111;4;1279
2012;8111;5;4405
2012;8111;6;278
2012;8111;7;2320
2012;8111;8;484
2012;8111;9;659
2012;8111;10;1605
2012;8111;11;2834
2012;8111;99;18
2012;8112;1;21412
2012;8112;2;16720
2012;8112;3;8845
2012;8112;4;11222
2012;8112;5;19634
2012;8112;6;15142
2012;8201;1;7149
2012;8201;2;6306
2012;8201;3;237
2012;8201;5;99
2012;8201;6;242
2012;8201;7;1800
2012;8201;8;1501
2012;8201;9;635
2012;8201;10;6202
2012;8201;99;18
2012;8202;1;5021
2012;8202;2;4437
2012;8202;3;2788
2012;8202;4;15811
2012;8202;5;2363
2012;8202;6;309
2012;8202;7;1859
2012;8202;8;1708
2012;8202;9;585
2012;8202;99;21
2012;8203;1;17747
2012;8203;2;1019
2012;8203;3;902
2012;8203;4;23
2012;8203;5;90
2012;8203;6;1403
2012;8203;7;1175
2012;8203;8;2399
2012;8203;9;2305
2012;8203;10;2910
2012;8203;11;280
2012;8203;12;1827
2012;8203;99;60
2012;8204;1;3058
2012;8204;2;420
2012;8204;3;629
2012;8204;4;1399
2012;8204;99;9
2012;8205;1;8671
2012;8205;2;268
2012;8205;3;5300
2012;8205;4;979
2012;8205;5;12716
2012;8205;6;188
2012;8205;7;172
2012;8205;8;75
2012;8205;9;4404
2012;8205;99;37
2012;8206;1;11190
2012;8206;2;191
2012;8206;3;44
2012;8206;4;6975
2012;8206;5;1307
2012;8206;99;9
2012;8207;1;2744
2012;8207;2;1685
2012;8207;3;3093
2012;8207;4;2093
2012;8207;99;29
2012;8301;1;11173
2012;8301;2;11630
2012;8301;3;15476
2012;8301;4;15165
2012;8301;5;3628
2012;8301;6;1484
2012;8301;7;3677
2012;8301;8;3080
2012;8301;9;3555
2012;8301;10;5346
2012;8301;11;5339
2012;8301;12;4298
2012;8301;13;3091
2012;8301;14;4147
2012;8301;15;2384
2012;8301;16;679
2012;8301;17;34444
2012;8301;18;3629
2012;8301;19;5068
2012;8301;20;27239
2012;8301;21;22912
2012;8301;99;50
2012;8302;1;3842
2012;8302;4;241
2012;8302;99;10
2012;8303;1;15813
2012;8303;2;1376
2012;8303;3;2542
2012;8303;4;7872
2012;8303;5;542
2012;8304;1;13723
2012;8304;2;517
2012;8304;3;2084
2012;8304;4;538
2012;8304;5;6433
2012;8304;99;18
2012;8305;1;15833
2012;8305;2;5251
2012;8305;3;1577
2012;8305;4;1025
2012;8305;5;12
2012;8305;6;13
2012;8305;8;159
2012;8305;9;187
2012;8305;10;386
2012;8305;11;297
2012;8305;12;354
2012;8305;13;2075
2012;8305;14;422
2012;8305;15;1112
2012;8305;99;44
2012;8306;1;13469
2012;8306;2;5296
2012;8306;3;246
2012;8306;4;723
2012;8306;5;1020
2012;8306;6;4739
2012;8306;7;1308
2012;8306;99;27
2012;8307;1;7031
2012;8307;2;1790
2012;8307;3;573
2012;8308;1;2256
2012;8308;2;476
2012;8308;3;716
2012;8308;4;526
2012;8308;99;6
2012;8309;1;2544
2012;8309;2;1711
2012;8309;3;105
2012;8309;4;4362
2012;8309;5;676
2012;8309;6;480
2012;8309;99;18
2012;8310;1;3283
2012;8310;3;472
2012;8310;99;2
2012;8311;1;8567
2012;8311;2;1612
2012;8311;3;549
2012;8311;4;306
2012;8311;5;257
2012;8311;6;52
2012;8311;7;283
2012;8311;8;1826
2012;8311;99;29
2012;8312;1;2956
2012;8312;2;7150
2012;8312;3;12
2012;8312;4;1230
2012;8312;5;2128
2012;8312;99;21
2012;8313;1;10669
2012;8313;2;3856
2012;8313;3;914
2012;8313;4;1905
2012;8313;5;669
2012;8313;6;346
2012;8313;7;459
2012;8313;8;801
2012;8313;9;906
2012;8314;1;2363
2012;8314;2;1227
2012;8314;3;444
2012;8314;4;2215
2012;8314;99;8
2012;8401;1;6605
2012;8401;2;7550
2012;8401;3;10752
2012;8401;4;12834
2012;8401;5;15407
2012;8401;6;1984
2012;8401;7;2874
2012;8401;8;2855
2012;8401;9;88
2012;8401;10;3117
2012;8401;11;38
2012;8401;12;5246
2012;8401;13;14588
2012;8401;14;16946
2012;8401;15;47229
2012;8401;16;15718
2012;8401;17;11987
2012;8401;99;51
2012;8402;1;10682
2012;8402;2;1636
2012;8402;3;897
2012;8402;4;1791
2012;8402;5;2218
2012;8402;6;1350
2012;8402;7;1580
2012;8402;8;601
2012;8402;99;8
2012;8403;1;1207
2012;8403;2;2517
2012;8403;3;388
2012;8403;4;739
2012;8403;5;199
2012;8404;1;8905
2012;8404;2;2895
2012;8404;3;2960
2012;8404;4;945
2012;8404;99;6
2012;8405;1;8277
2012;8405;2;3649
2012;8405;3;1926
2012;8405;4;4189
2012;8405;5;514
2012;8405;6;288
2012;8405;7;58
2012;8405;8;68
2012;8405;9;1117
2012;8405;10;1727
2012;8405;11;1684
2012;8405;12;1646
2012;8405;99;32
2012;8406;1;638
2012;8406;2;1407
2012;8406;3;590
2012;8406;4;25788
2012;8406;5;305
2012;8406;99;7
2012;8407;1;5224
2012;8407;2;515
2012;8407;3;1305
2012;8407;4;1115
2012;8407;5;1920
2012;8407;6;923
2012;8407;7;1253
2012;8407;99;47
2012;8408;1;2043
2012;8408;2;2450
2012;8408;3;456
2012;8408;4;308
2012;8408;99;11
2012;8409;1;2782
2012;8409;2;2101
2012;8409;3;4159
2012;8409;4;1051
2012;8409;5;233
2012;8409;6;426
2012;8409;99;24
2012;8410;1;3928
2012;8410;2;202
2012;8410;3;523
2012;8410;4;216
2012;8410;5;213
2012;8410;6;547
2012;8410;7;353
2012;8410;8;1728
2012;8410;9;642
2012;8410;99;20
2012;8411;1;3585
2012;8411;2;2734
2012;8411;3;548
2012;8411;4;1086
2012;8411;5;2684
2012;8411;6;24
2012;8411;99;12
2012;8412;1;3008
2012;8412;2;592
2012;8412;3;1353
2012;8413;1;10277
2012;8413;2;3598
2012;8413;3;335
2012;8413;4;406
2012;8413;5;490
2012;8413;6;1529
2012;8413;99;17
2012;8414;1;10003
2012;8414;2;1139
2012;8414;3;252
2012;8414;4;320
2012;8414;5;572
2012;8414;6;338
2012;8414;99;9
2012;8415;1;4017
2012;8415;2;875
2012;8415;3;1097
2012;8416;1;14667
2012;8416;2;9073
2012;8416;3;2940
2012;8416;4;6386
2012;8416;5;1141
2012;8416;6;3380
2012;8416;7;1805
2012;8416;8;3201
2012;8416;9;2348
2012;8416;10;3600
2012;8416;11;1044
2012;8416;12;566
2012;8416;13;864
2012;8416;14;144
2012;8416;99;24
2012;8417;1;437
2012;8417;2;501
2012;8417;3;2453
2012;8417;4;300
2012;8417;5;45
2012;8417;99;44
2012;8418;1;3811
2012;8418;2;356
2012;8418;3;1518
2012;8418;4;1286
2012;8418;5;4770
2012;8418;6;3861
2012;8419;1;699
2012;8419;2;3212
2012;8419;3;315
2012;8419;4;568
2012;8419;5;1464
2012;8419;6;3413
2012;8419;7;945
2012;8419;99;15
2012;8420;1;327
2012;8420;2;3736
2012;8420;3;1164
2012;8421;1;10039
2012;8421;2;912
2012;8421;3;351
2012;8421;4;1036
2012;8421;5;64
2012;8421;6;129
2012;8421;7;193
2012;8421;8;247
2012;8421;9;2223
2012;8421;10;1718
2012;8421;99;51
2012;9101;1;9931
2012;9101;2;8660
2012;9101;3;15341
2012;9101;4;14516
2012;9101;5;19949
2012;9101;6;19936
2012;9101;7;4170
2012;9101;8;19109
2012;9101;9;14809
2012;9101;10;36888
2012;9101;11;14410
2012;9101;12;7696
2012;9101;13;570
2012;9101;14;16168
2012;9101;15;2044
2012;9101;16;10460
2012;9101;17;13216
2012;9101;18;19569
2012;9101;19;22550
2012;9102;1;2088
2012;9102;2;9535
2012;9102;3;1268
2012;9102;4;1935
2012;9102;5;2345
2012;9102;6;1302
2012;9102;7;1161
2012;9102;8;2639
2012;9102;9;598
2012;9102;10;199
2012;9102;11;750
2012;9102;12;608
2012;9102;99;45
2012;9103;1;1819
2012;9103;2;5491
2012;9103;3;835
2012;9103;4;387
2012;9103;5;249
2012;9103;6;1349
2012;9103;7;564
2012;9103;8;1021
2012;9103;9;1262
2012;9103;10;2180
2012;9103;11;718
2012;9103;12;408
2012;9103;13;62
2012;9103;99;16
2012;9104;1;4318
2012;9104;2;2717
2012;9105;1;6246
2012;9105;2;3519
2012;9105;3;296
2012;9105;4;2228
2012;9105;5;1708
2012;9105;6;1661
2012;9105;7;902
2012;9105;8;2408
2012;9105;9;3147
2012;9105;99;33
2012;9106;1;4008
2012;9106;2;621
2012;9106;3;1216
2012;9106;4;1140
2012;9106;5;438
2012;9106;6;1549
2012;9106;7;1186
